index.html:314 The specified value "age here" cannot be parsed, or is out of range.
index.html:238 
puck.js:392 <BLE> Device Name:       MDBT42Q 4b36
puck.js:392 <BLE> Device ID:         CHWSONW8maek+6VJLjqs8A==
puck.js:392 <BLE> Connected
index.html:227 Received:  >
index.html:228 SyntaxError: Unexpected token > in JSON at position 0
    at JSON.parse (<anonymous>)
    at onLine (index.html:216)
    at Object.ondata (index.html:253)
    at Object.emit (puck.js:131)
    at BluetoothRemoteGATTCharacteristic.<anonymous> (puck.js:262)
index.html:217 Received JSON:  {t: "26.05", p: "3.56"}
index.html:217 Received JSON:  {t: "26.06", p: "3.57"}
index.html:217 Received JSON:  {t: "26.06", p: "2.49"}
index.html:217 Received JSON:  {t: "26.07", p: "1.69"}
index.html:217 Received JSON:  {t: "26.08", p: "1.15"}
index.html:217 Received JSON:  {t: "26.09", p: "0.08"}
index.html:217 Received JSON:  {t: "26.09", p: "-1.53"}
index.html:217 Received JSON:  {t: "26.10", p: "-2.88"}
index.html:217 Received JSON:  {t: "26.11", p: "-2.60"}
index.html:217 Received JSON:  {t: "26.11", p: "-2.60"}
index.html:217 Received JSON:  {t: "26.12", p: "-2.33"}
index.html:217 Received JSON:  {t: "26.13", p: "-2.59"}
index.html:217 Received JSON:  {t: "26.13", p: "-2.58"}
index.html:217 Received JSON:  {t: "26.14", p: "-2.30"}
index.html:217 Received JSON:  {t: "26.14", p: "-2.03"}
index.html:217 Received JSON:  {t: "26.15", p: "-2.29"}
index.html:217 Received JSON:  {t: "26.16", p: "-2.29"}
index.html:217 Received JSON:  {t: "26.16", p: "-1.75"}
index.html:217 Received JSON:  {t: "26.17", p: "-1.20"}
index.html:217 Received JSON:  {t: "26.18", p: "-1.46"}
index.html:217 Received JSON:  {t: "26.18", p: "-1.46"}
index.html:217 Received JSON:  {t: "26.19", p: "-1.45"}
index.html:217 Received JSON:  {t: "26.19", p: "-1.45"}
index.html:217 Received JSON:  {t: "26.19", p: "-1.44"}
index.html:217 Received JSON:  {t: "26.20", p: "-1.17"}
index.html:217 Received JSON:  {t: "26.21", p: "-0.35"}
index.html:217 Received JSON:  {t: "26.22", p: "-0.34"}
index.html:217 Received JSON:  {t: "26.23", p: "-0.06"}
index.html:217 Received JSON:  {t: "26.23", p: "-0.06"}
index.html:217 Received JSON:  {t: "26.23", p: "0.75"}
index.html:217 Received JSON:  {t: "26.25", p: "0.76"}
index.html:217 Received JSON:  {t: "26.25", p: "2.38"}
index.html:217 Received JSON:  {t: "26.26", p: "2.93"}
index.html:217 Received JSON:  {t: "26.26", p: "3.19"}
index.html:217 Received JSON:  {t: "26.27", p: "3.21"}
index.html:217 Received JSON:  {t: "26.28", p: "3.49"}
index.html:217 Received JSON:  {t: "26.29", p: "2.69"}
index.html:217 Received JSON:  {t: "26.29", p: "2.96"}
index.html:217 Received JSON:  {t: "26.29", p: "2.16"}
index.html:217 Received JSON:  {t: "26.30", p: "2.69"}
index.html:217 Received JSON:  {t: "26.31", p: "2.17"}
index.html:217 Received JSON:  {t: "26.31", p: "2.44"}
index.html:217 Received JSON:  {t: "26.32", p: "2.18"}
index.html:217 Received JSON:  {t: "26.34", p: "2.19"}
index.html:217 Received JSON:  {t: "26.34", p: "3.01"}
index.html:217 Received JSON:  {t: "26.34", p: "2.19"}
index.html:217 Received JSON:  {t: "26.35", p: "2.21"}
index.html:217 Received JSON:  {t: "26.35", p: "2.21"}
index.html:217 Received JSON:  {t: "26.37", p: "1.95"}
index.html:217 Received JSON:  {t: "26.37", p: "1.68"}
index.html:191 MAX:
index.html:192 2.6971242600469734
index.html:217 Received JSON:  {t: "26.37", p: "1.14"}
index.html:217 Received JSON:  {t: "26.38", p: "1.69"}
index.html:217 Received JSON:  {t: "26.38", p: "1.16"}
index.html:217 Received JSON:  {t: "26.39", p: "1.44"}
index.html:217 Received JSON:  {t: "26.40", p: "0.63"}
index.html:217 Received JSON:  {t: "26.40", p: "1.17"}
index.html:217 Received JSON:  {t: "26.41", p: "1.18"}
index.html:217 Received JSON:  {t: "26.42", p: "0.37"}
index.html:217 Received JSON:  {t: "26.43", p: "0.11"}
index.html:217 Received JSON:  {t: "26.43", p: "0.12"}
index.html:217 Received JSON:  {t: "26.44", p: "-0.42"}
index.html:217 Received JSON:  {t: "26.44", p: "-0.69"}
index.html:217 Received JSON:  {t: "26.45", p: "-0.95"}
index.html:217 Received JSON:  {t: "26.46", p: "-0.67"}
index.html:217 Received JSON:  {t: "26.47", p: "-0.93"}
index.html:217 Received JSON:  {t: "26.47", p: "-0.93"}
